0.054,-0.307,-0.547
-0.164,-0.676,-0.061
-0.320,-1.095,0.723
-0.433,-1.290,1.367
-0.081,-1.327,2.000
0.567,-1.394,2.000
1.248,-1.182,2.000
1.384,-1.148,2.000
1.338,-1.051,2.000
1.278,-0.978,2.000
1.268,-1.006,2.000
1.238,-1.013,1.802
1.036,-1.043,1.408
0.835,-0.986,1.238
0.555,-0.907,1.343
0.383,-0.828,1.428
0.341,-0.688,1.399
0.131,-0.579,1.397
-0.009,-0.485,1.423
-0.000,-0.421,1.422
-0.108,-0.331,1.417
-0.273,-0.241,1.322
-0.304,-0.177,1.218
-0.352,-0.144,1.006
-0.364,-0.068,0.648
-0.327,0.072,0.340
-0.241,0.189,0.168
-0.226,0.288,0.106
-0.327,0.361,0.124
-0.194,0.339,0.097
-0.063,0.342,-0.129
-0.112,0.387,-0.285
-0.094,0.375,-0.306
-0.126,0.355,-0.417
-0.064,0.226,-0.514
-0.028,0.129,-0.596
-0.159,-0.100,-0.429
-0.314,-0.366,0.386
-0.057,-0.547,1.517
0.677,-0.717,2.000
1.052,-0.559,2.000
0.848,-0.353,2.000
0.457,-0.390,2.000
0.509,-0.507,2.000
0.830,-0.555,2.000
0.844,-0.535,2.000
0.781,-0.542,2.000
1.072,-0.578,2.000
1.192,-0.533,1.807
0.963,-0.512,1.588
0.867,-0.532,1.342
0.926,-0.517,0.869
0.721,-0.360,0.595
0.539,-0.257,0.604
0.436,-0.210,0.588
0.261,-0.173,0.384
0.083,-0.108,0.084
0.007,0.039,-0.173
-0.011,0.185,-0.291
-0.002,0.258,-0.265
-0.046,0.343,-0.210
0.120,0.364,-0.111
0.150,0.438,-0.110
0.051,0.483,-0.077
0.042,0.509,0.000
0.049,0.497,0.065
0.365,0.452,-0.044
0.451,0.433,-0.250
0.323,0.393,-0.280
0.107,0.356,-0.213
-0.102,0.180,-0.238
-0.072,-0.034,-0.369
0.183,-0.245,-0.540
0.078,-0.560,-0.337
0.023,-0.978,0.166
-0.071,-1.321,0.619
0.013,-1.562,1.142
0.223,-1.684,1.984
0.304,-1.413,2.000
1.084,-1.270,2.000
1.585,-1.228,2.000
0.944,-0.993,2.000
0.629,-0.927,2.000
0.542,-0.863,1.943
0.525,-0.906,1.847
0.491,-0.889,1.515
0.723,-0.864,1.251
0.808,-0.855,1.163
1.079,-0.863,1.153
1.329,-0.847,1.191
1.300,-0.813,1.319
1.072,-0.769,1.340
0.683,-0.727,1.337
0.447,-0.712,1.233
0.189,-0.616,1.171
0.016,-0.535,1.282
-0.104,-0.470,1.386
-0.354,-0.388,1.267
-0.542,-0.221,1.151
-0.413,-0.134,1.115
-0.173,-0.106,0.946
-0.109,-0.087,0.726
-0.025,-0.025,0.496
0.021,0.044,0.339
0.018,0.069,0.096
0.084,0.195,-0.052
0.102,0.305,-0.096
0.137,0.363,-0.004
0.188,0.341,0.102
0.182,0.334,0.064
0.113,0.287,-0.036
0.045,0.203,-0.200
-0.130,0.179,-0.315
-0.536,0.104,-0.033
-0.714,-0.104,0.819
-0.407,-0.370,1.707
0.355,-0.512,2.000
0.843,-0.480,2.000
0.780,-0.415,2.000
0.470,-0.609,2.000
1.039,-0.774,2.000
1.492,-0.756,2.000
1.426,-0.755,2.000
0.891,-0.693,1.660
0.510,-0.664,1.253
0.893,-0.628,0.595
0.908,-0.331,0.227
0.544,-0.166,0.090
0.245,-0.053,-0.078
0.136,0.082,-0.329
0.046,0.251,-0.604
0.023,0.328,-0.655
0.079,0.339,-0.473
0.210,0.389,-0.354
0.264,0.351,-0.324
0.277,0.333,-0.307
0.293,0.335,-0.171
0.207,0.327,-0.004
0.150,0.289,0.034
0.095,0.249,-0.006
0.022,0.172,-0.118
-0.157,0.073,-0.168
-0.221,-0.136,-0.214
-0.144,-0.377,-0.304
-0.100,-0.821,-0.301
-0.090,-1.398,-0.084
0.064,-1.778,0.495
0.736,-2.000,1.559
1.492,-2.000,2.000
2.000,-1.871,2.000
2.000,-1.466,2.000
1.090,-1.272,2.000
0.712,-1.239,2.000
0.868,-1.198,2.000
0.523,-1.068,1.855
0.180,-0.969,2.000
0.256,-0.849,2.000
0.249,-0.898,1.931
0.200,-0.873,1.467
-0.086,-0.819,1.204
-0.342,-0.563,0.971
-0.392,-0.386,0.820
-0.327,-0.307,0.643
-0.190,-0.204,0.353
-0.124,-0.080,-0.027
-0.205,0.111,-0.218
-0.387,0.314,-0.302
-0.564,0.443,-0.391
-0.420,0.401,-0.479
-0.099,0.404,-0.628
0.061,0.411,-0.749
0.046,0.313,-0.773
0.030,0.183,-0.632
-0.033,-0.030,-0.193
-0.005,-0.216,0.270
0.043,-0.300,0.678
0.087,-0.395,1.237
0.144,-0.511,1.848
0.186,-0.443,2.000
0.323,-0.518,2.000
0.477,-0.514,2.000
0.693,-0.554,2.000
0.476,-0.537,2.000
0.457,-0.556,2.000
0.598,-0.547,2.000
0.558,-0.470,2.000
0.641,-0.432,2.000
1.174,-0.710,2.000
1.437,-0.646,1.572
0.862,-0.538,1.395
0.567,-0.525,1.195
0.612,-0.532,0.758
0.630,-0.493,0.340
0.514,-0.357,-0.045
0.162,-0.141,-0.351
0.044,0.086,-0.593
-0.094,0.293,-0.591
-0.033,0.266,-0.367
0.112,0.284,-0.321
0.100,0.334,-0.361
-0.004,0.384,-0.322
0.055,0.386,-0.104
0.249,0.376,0.034
0.320,0.361,0.024
0.263,0.364,-0.078
0.050,0.364,0.021
0.078,0.370,0.271
0.131,0.284,0.528
0.183,0.197,0.496
-0.053,0.154,0.289
-0.176,0.072,0.469
0.024,0.019,1.236
0.160,-0.044,1.806
0.163,0.090,1.257
-0.227,0.165,1.765
0.022,0.050,2.000
0.360,0.031,1.653
0.394,-0.058,1.332
0.017,0.000,1.415
-0.209,0.034,1.768
-0.115,-0.049,1.816
-0.248,-0.039,1.497
-0.154,-0.047,1.191
0.003,-0.030,1.116
0.031,-0.012,1.236
0.166,-0.082,1.327
0.198,-0.072,1.161
0.055,-0.062,1.062
-0.043,-0.036,1.086
-0.072,-0.041,1.079
0.041,-0.201,0.980
0.105,-0.084,0.770
0.174,-0.035,0.733
0.000,-0.135,0.687
0.046,-0.001,2.000
-0.076,-0.044,1.842
-0.062,-0.501,1.888
0.204,-0.266,1.001
0.358,-0.102,0.509
0.246,-0.216,0.652
0.303,-0.063,0.698
0.538,-0.033,0.962
0.337,-0.095,1.151
0.596,1.992,-1.984
1.635,-0.782,1.997
1.078,0.290,-1.997
0.926,0.121,1.119
0.609,0.081,1.107
0.517,0.189,1.151
0.492,0.184,1.148
0.489,0.447,1.271
0.263,0.114,0.894
0.204,0.269,0.892
0.308,0.152,0.989
0.364,0.131,1.066
0.369,0.131,1.021
0.314,0.154,1.017
0.292,0.157,1.006
0.273,0.170,1.014
0.254,0.161,1.021
0.251,0.171,1.034
0.262,0.171,1.022
0.259,0.164,1.024
0.261,0.168,1.016
0.255,0.165,1.009
0.242,0.158,1.018
0.241,0.163,1.010
0.259,0.161,1.028
0.260,0.167,1.046
0.289,0.142,1.024
0.273,0.168,1.022
0.257,0.161,1.004
0.257,0.141,0.993
0.262,0.169,1.023
0.253,0.157,1.033
0.237,0.156,1.023
0.245,0.169,1.025
0.243,0.167,1.016
0.258,0.151,1.035
0.252,0.156,1.027
0.265,0.170,1.020
0.242,0.161,1.040
0.247,0.156,1.017
0.231,0.170,1.009
0.210,0.161,1.004
0.181,0.180,1.003
0.166,0.158,1.019
0.206,0.153,1.035
0.142,0.165,1.060
0.174,0.154,0.992
0.146,0.115,1.336
0.100,0.117,0.901
-0.216,0.170,0.659
0.168,0.270,0.227
1.169,0.037,0.618
0.329,0.133,1.081
-0.006,0.130,1.121
0.036,0.178,1.001
0.060,0.130,1.033
0.070,0.137,1.061
0.064,0.130,1.031
0.062,0.143,1.035
0.060,0.126,1.032
0.050,0.142,1.035
0.055,0.144,1.049
0.054,0.146,1.057
0.064,0.152,1.039
0.058,0.138,1.035
0.057,0.130,1.034
0.061,0.145,1.050
0.048,0.128,1.040
0.052,0.155,1.043
0.058,0.142,1.039
0.065,0.144,1.036
0.050,0.153,1.062
0.059,0.146,1.046
0.048,0.145,1.034
0.052,0.126,1.043
0.048,0.143,1.037
0.062,0.137,1.046
0.050,0.138,1.052
0.066,0.143,1.059
0.062,0.144,1.035
0.049,0.144,1.031
0.054,0.146,1.060
0.077,0.143,1.048
0.063,0.154,1.052
0.047,0.138,1.050
0.075,0.146,1.039
0.050,0.128,1.052
0.059,0.143,1.040
0.067,0.141,1.055
0.048,0.138,1.044
0.050,0.146,1.051
0.059,0.145,1.044
0.063,0.141,1.057
0.059,0.142,1.036
0.059,0.140,1.047
0.065,0.155,1.048
0.065,0.142,1.056
0.077,0.143,1.061
0.059,0.145,1.050
0.060,0.146,1.053
0.138,0.162,1.034
0.079,0.162,1.022
0.070,0.144,1.037
0.055,0.137,1.055
0.068,0.152,1.051
0.065,0.139,1.053
0.073,0.144,1.059
0.051,0.126,1.050
0.065,0.135,1.039
0.052,0.156,1.043
0.054,0.144,1.033
0.056,0.143,1.048
0.059,0.141,1.035
0.078,0.146,1.032
0.072,0.147,1.054
0.058,0.156,1.043
0.065,0.135,1.060
0.057,0.145,1.050
0.078,0.128,1.041
0.056,0.125,1.036
0.065,0.127,1.059
0.051,0.144,1.047
0.067,0.145,1.050
0.049,0.144,1.054
0.058,0.144,1.033
0.057,0.136,1.038
0.063,0.156,1.048
0.062,0.156,1.047
0.076,0.143,1.056
0.070,0.139,1.043
0.056,0.144,1.051
0.060,0.140,1.052
0.074,0.154,1.042
0.050,0.145,1.049
0.078,0.147,1.033
0.058,0.146,1.062
0.075,0.139,1.060
0.060,0.152,1.039
0.047,0.156,1.042
0.062,0.155,1.044
0.064,0.129,1.037
0.058,0.141,1.061
0.063,0.140,1.050
0.062,0.130,1.053
0.061,0.149,1.062
0.056,0.146,1.059
0.048,0.146,1.034
0.059,0.137,1.039
0.057,0.152,1.042
0.061,0.155,1.032
0.052,0.143,1.032
0.063,0.141,1.033
0.050,0.146,1.033
0.077,0.127,1.046
0.051,0.127,1.044
0.049,0.145,1.033
0.063,0.155,1.057
0.047,0.143,1.042
0.059,0.130,1.047
0.059,0.142,1.050
0.060,0.145,1.050
0.049,0.142,1.051
0.060,0.139,1.036
0.064,0.125,1.048
0.078,0.144,1.051
0.050,0.154,1.042
0.057,0.125,1.051
0.024,0.156,1.020
0.056,0.151,1.048
0.056,0.154,1.068
0.062,0.130,1.050
0.077,0.146,1.037
0.060,0.143,1.062
0.047,0.131,1.041
0.075,0.141,1.044
0.051,0.143,1.050
0.077,0.139,1.045
0.060,0.150,1.051
0.060,0.154,1.055
0.076,0.139,1.035
0.063,0.132,1.037
0.060,0.143,1.056
0.060,0.140,1.059
0.058,0.126,1.034
0.066,0.141,1.047
0.063,0.136,1.043
0.076,0.144,1.046
0.074,0.142,1.059
0.048,0.130,1.052
0.062,0.126,1.042
0.060,0.141,1.049
0.047,0.156,1.049
0.061,0.126,1.050
0.077,0.148,1.045
0.058,0.151,1.061
0.062,0.156,1.092
0.068,0.146,1.050
0.076,0.153,1.034
0.056,0.145,1.052
0.065,0.152,1.055
0.060,0.145,1.046
0.060,0.146,1.034
0.063,0.144,1.061
0.077,0.144,1.049
0.076,0.154,1.035
0.061,0.155,1.044
0.059,0.143,1.060
0.059,0.147,1.062
0.064,0.145,1.049
0.056,0.153,1.050
0.052,0.141,1.062
0.067,0.134,1.044
0.057,0.133,1.053
0.047,0.141,1.060
0.058,0.145,1.050
0.059,0.142,1.051
0.065,0.145,1.039
0.051,0.150,1.041
0.058,0.142,1.041
0.058,0.126,1.046
0.060,0.130,1.061
0.075,0.142,1.047
0.057,0.136,1.059
0.050,0.143,1.048
0.050,0.136,1.044
0.075,0.142,1.058
0.075,0.126,1.035
0.058,0.141,1.036
0.061,0.156,1.040
0.057,0.147,1.046
0.062,0.137,1.036
0.074,0.145,1.034
0.074,0.125,1.055
0.073,0.146,1.044
0.057,0.151,1.055
0.064,0.142,1.058
0.059,0.141,1.032
0.048,0.144,1.046
0.057,0.126,1.049
0.055,0.141,1.040
0.074,0.156,1.035
0.061,0.152,1.059
0.061,0.143,1.043
0.048,0.145,1.043
0.063,0.143,1.048
0.077,0.127,1.042
0.049,0.141,1.032
0.058,0.142,1.055
0.061,0.128,1.033
0.069,0.146,1.057
0.074,0.143,1.055
0.064,0.148,1.043
0.056,0.142,1.035
0.063,0.141,1.032
0.065,0.150,1.059
0.075,0.145,1.036
0.060,0.141,1.059
0.061,0.156,1.032
0.060,0.145,1.049
0.052,0.154,1.047
0.055,0.141,1.046
0.049,0.143,1.034
0.067,0.148,1.037
0.048,0.142,1.041
0.062,0.145,1.032
0.061,0.128,1.061
0.059,0.125,1.051
0.077,0.144,1.058
0.050,0.143,1.054
0.066,0.141,1.045
0.072,0.142,1.055
0.058,0.126,1.048
0.053,0.156,1.047
0.062,0.156,1.035
0.060,0.136,1.055
0.056,0.147,1.061
0.061,0.146,1.040
0.054,0.126,1.057
0.060,0.156,1.060
0.060,0.141,1.048
0.063,0.142,1.058
0.056,0.127,1.034
0.076,0.139,1.043
0.050,0.128,1.059
0.058,0.144,1.047
0.069,0.145,1.050
0.073,0.144,1.036
0.058,0.144,1.055
0.060,0.144,1.052
0.063,0.127,1.062
0.067,0.156,1.046
0.047,0.141,1.041
0.049,0.146,1.049
0.067,0.141,1.061
0.055,0.142,1.053
0.077,0.126,1.045
0.073,0.146,1.062
0.063,0.139,1.047
0.074,0.145,1.062
0.061,0.127,1.048
0.067,0.129,1.052
0.062,0.156,1.052
0.070,0.146,1.061
0.059,0.143,1.035
0.062,0.136,1.032
0.064,0.136,1.047
0.049,0.155,1.045
0.060,0.146,1.041
0.058,0.141,1.034
0.076,0.138,1.057
0.047,0.145,1.032
0.055,0.125,1.045
0.055,0.144,1.043
0.065,0.134,1.034
0.050,0.155,1.041
0.052,0.141,1.039
0.049,0.144,1.050
0.061,0.156,1.053
0.051,0.129,1.033
0.056,0.155,1.034
0.056,0.148,1.051
0.061,0.142,1.036
0.065,0.136,1.047
0.062,0.144,1.044
0.054,0.155,1.042
0.057,0.143,1.052
0.061,0.156,1.057
0.077,0.142,1.062
0.059,0.126,1.060
0.058,0.142,1.040
0.058,0.128,1.045
0.057,0.156,1.038
0.060,0.138,1.045
0.050,0.140,1.050
0.064,0.126,1.037
0.060,0.144,1.051
0.061,0.156,1.045
0.059,0.146,1.032
0.072,0.151,1.060
0.057,0.136,1.047
0.061,0.146,1.031
0.055,0.132,1.044
0.071,0.142,1.050
0.056,0.146,1.047
0.059,0.126,1.035
0.062,0.140,1.041
0.062,0.144,1.053
0.048,0.130,1.046
0.065,0.141,1.054
0.076,0.148,1.047
0.064,0.142,1.056
0.048,0.143,1.040
0.073,0.133,1.041
0.060,0.155,1.034
0.048,0.155,1.045
0.063,0.145,1.051
0.077,0.141,1.061
0.065,0.148,1.049
0.056,0.148,1.059
0.048,0.141,1.041
0.062,0.142,1.051
0.064,0.156,1.036
0.068,0.147,1.051
0.057,0.146,1.055
0.057,0.142,1.041
0.059,0.141,1.039
0.060,0.143,1.042
0.049,0.154,1.055
0.055,0.146,1.050
0.077,0.143,1.050
0.057,0.150,1.062
0.060,0.128,1.041
0.060,0.127,1.062
0.049,0.155,1.055
0.077,0.143,1.047
0.060,0.146,1.046
0.050,0.146,1.054
0.058,0.145,1.060
0.061,0.143,1.046
0.063,0.149,1.037
0.057,0.141,1.042
0.054,0.144,1.045
0.062,0.145,1.042
0.063,0.128,1.058
0.059,0.156,1.048
0.077,0.155,1.046
0.062,0.154,1.033
0.064,0.143,1.061
0.067,0.138,1.040
0.078,0.152,1.058
0.063,0.127,1.032
0.050,0.139,1.043
0.058,0.149,1.054
0.072,0.138,1.038
0.075,0.148,1.062
0.047,0.146,1.039
0.066,0.156,1.050
0.054,0.155,1.047
0.057,0.144,1.033
0.077,0.142,1.050
0.062,0.142,1.043
0.058,0.142,1.046
0.063,0.140,1.047
0.061,0.154,1.060
0.073,0.126,1.059
0.062,0.146,1.061
0.056,0.142,1.062
0.058,0.145,1.045
0.061,0.145,1.055
0.056,0.139,1.053
0.055,0.127,1.060
0.076,0.128,1.031
0.049,0.143,1.051
0.062,0.141,1.042
0.061,0.146,1.036
0.061,0.141,1.043
0.062,0.128,1.042
0.058,0.146,1.032
0.063,0.146,1.039
0.058,0.141,1.044
0.074,0.126,1.061
0.064,0.133,1.060
0.049,0.152,1.034
0.059,0.142,1.042
0.061,0.140,1.048
0.062,0.141,1.046
0.057,0.149,1.051
0.049,0.143,1.053
0.073,0.126,1.061
0.078,0.128,1.040
0.077,0.148,1.051
0.071,0.143,1.061
0.057,0.145,1.032
0.053,0.128,1.039
0.058,0.137,1.040
0.073,0.144,1.060
0.061,0.143,1.056
0.061,0.142,1.031
0.050,0.133,1.047
0.061,0.142,1.060
0.048,0.141,1.054
0.072,0.143,1.049
0.050,0.145,1.059
0.060,0.143,1.061
0.057,0.153,1.049
0.074,0.147,1.054
0.056,0.139,1.062
0.058,0.126,1.038
0.058,0.141,1.050
0.048,0.144,1.035
0.060,0.142,1.034
0.053,0.143,1.032
0.066,0.143,1.031
0.059,0.143,1.032
0.056,0.144,1.058
0.061,0.155,1.060
0.060,0.145,1.033
0.062,0.140,1.039
0.049,0.144,1.046
0.056,0.144,1.045
0.060,0.138,1.055
0.061,0.146,1.061
0.057,0.151,1.046
0.075,0.153,1.045
0.073,0.142,1.048
0.077,0.140,1.042
0.061,0.126,1.056
0.063,0.142,1.052
0.059,0.143,1.047
0.062,0.143,1.056
0.049,0.128,1.052
0.063,0.126,1.042
0.068,0.142,1.052
0.057,0.153,1.039
0.061,0.142,1.053
0.051,0.145,1.041
0.060,0.142,1.054
0.058,0.145,1.032
0.047,0.156,1.054
0.060,0.148,1.037
0.064,0.154,1.047
0.058,0.154,1.060
0.063,0.148,1.033
0.047,0.141,1.049
0.076,0.153,1.052
0.052,0.144,1.032
0.063,0.128,1.050
0.058,0.127,1.052
0.047,0.126,1.036
0.077,0.144,1.043
0.049,0.145,1.034
0.059,0.151,1.042
0.057,0.138,1.046
0.048,0.128,1.047
0.052,0.152,1.060
0.078,0.156,1.043
0.058,0.155,1.032
0.075,0.139,1.062
0.056,0.141,1.032
0.076,0.146,1.042
0.074,0.148,1.035
0.056,0.140,1.048
0.057,0.142,1.055
0.060,0.153,1.046
0.069,0.145,1.054
0.048,0.127,1.051
0.059,0.147,1.038
0.062,0.143,1.049
0.058,0.125,1.053
0.057,0.141,1.055
0.047,0.126,1.046
0.048,0.138,1.038
0.060,0.142,1.038
0.073,0.143,1.047
0.057,0.129,1.051
0.073,0.147,1.054
0.053,0.141,1.033
0.062,0.138,1.046
0.056,0.154,1.040
0.058,0.127,1.038
0.068,0.155,1.050
0.048,0.146,1.045
0.072,0.144,1.044
0.054,0.144,1.043
0.072,0.133,1.032
0.061,0.152,1.052
0.052,0.143,1.041
0.053,0.138,1.041
0.057,0.140,1.050
0.073,0.128,1.036
0.061,0.146,1.036
0.050,0.125,1.049
0.060,0.137,1.052
0.059,0.136,1.048
0.061,0.137,1.051
0.070,0.144,1.041
0.067,0.156,1.049
0.057,0.156,1.041
0.053,0.154,1.060
0.056,0.146,1.039
0.076,0.143,1.041
0.060,0.147,1.034
0.063,0.156,1.044
0.061,0.156,1.048
0.059,0.146,1.056
0.047,0.127,1.032
0.055,0.155,1.035
0.076,0.144,1.037
0.050,0.156,1.062
0.076,0.143,1.037
0.047,0.144,1.044
0.061,0.125,1.040
0.057,0.144,1.048
0.052,0.142,1.047
0.061,0.144,1.046
0.060,0.128,1.032
0.075,0.142,1.034
0.056,0.143,1.053
0.062,0.138,1.061
0.060,0.154,1.044
0.067,0.139,1.060
0.053,0.126,1.032
0.057,0.147,1.062
0.047,0.125,1.047
0.059,0.155,1.046
0.058,0.127,1.046
0.054,0.144,1.047
0.063,0.144,1.047
0.048,0.125,1.047
0.058,0.155,1.059
0.050,0.127,1.038
0.055,0.137,1.055
0.056,0.139,1.042
0.063,0.142,1.039
0.060,0.143,1.032
0.060,0.142,1.050
0.058,0.150,1.056
0.053,0.142,1.032
0.060,0.144,1.035
0.048,0.130,1.043
0.061,0.143,1.039
0.062,0.153,1.050
0.071,0.155,1.048
0.074,0.146,1.039
0.061,0.125,1.060
0.061,0.145,1.045
0.059,0.141,1.061
0.068,0.141,1.034
0.063,0.138,1.048
0.060,0.141,1.046
0.061,0.129,1.044
0.072,0.130,1.038
0.059,0.148,1.055
0.055,0.139,1.039
0.062,0.146,1.045
0.047,0.144,1.038
0.058,0.125,1.054
0.062,0.139,1.043
0.062,0.129,1.050
0.052,0.141,1.046
0.074,0.144,1.032
0.074,0.141,1.042
0.060,0.155,1.059
0.055,0.154,1.033
0.058,0.154,1.041
0.059,0.143,1.053
0.061,0.143,1.035
0.060,0.145,1.035
0.063,0.141,1.034
0.053,0.143,1.046
0.058,0.153,1.044
0.060,0.130,1.038
0.058,0.148,1.045
0.061,0.155,1.060
0.060,0.144,1.062
0.060,0.138,1.038
0.052,0.126,1.059
0.048,0.145,1.061
0.049,0.141,1.050
0.062,0.126,1.058
0.059,0.152,1.050
0.048,0.148,1.041
0.047,0.154,1.047
0.051,0.131,1.050
0.075,0.145,1.052
0.061,0.150,1.054
0.064,0.149,1.031
0.073,0.147,1.055
0.059,0.155,1.058
0.049,0.144,1.045
0.060,0.146,1.044
0.061,0.152,1.047
0.058,0.125,1.062
0.078,0.145,1.043
0.059,0.144,1.061
0.063,0.142,1.055
0.078,0.128,1.062
0.059,0.143,1.048
0.056,0.154,1.031
0.064,0.125,1.035
0.070,0.146,1.062
0.061,0.146,1.033
0.078,0.141,1.040
0.058,0.141,1.048
0.063,0.142,1.052
0.053,0.133,1.060
0.055,0.143,1.034
0.075,0.141,1.048
0.061,0.147,1.050
0.061,0.145,1.041
0.060,0.127,1.033
0.057,0.128,1.060
0.048,0.155,1.031
0.058,0.141,1.035
0.047,0.142,1.039
0.058,0.143,1.062
0.065,0.145,1.043
0.059,0.148,1.057
0.058,0.141,1.052
0.060,0.155,1.054
0.058,0.137,1.051
0.049,0.128,1.031
0.058,0.151,1.045
0.048,0.152,1.046
0.056,0.153,1.047
0.050,0.155,1.050
0.055,0.139,1.059
0.057,0.137,1.032
0.056,0.140,1.047
0.053,0.156,1.039
0.048,0.141,1.059
0.058,0.125,1.045
0.051,0.125,1.031
0.047,0.143,1.059
0.057,0.137,1.032
0.077,0.156,1.034
0.057,0.153,1.043
0.062,0.143,1.044
0.065,0.145,1.061
0.061,0.132,1.062
0.060,0.143,1.051
0.047,0.127,1.044
0.058,0.142,1.059
0.065,0.126,1.042
0.068,0.143,1.038
0.072,0.147,1.062
0.049,0.155,1.033
0.076,0.142,1.031
0.062,0.156,1.052
0.062,0.137,1.050
0.049,0.155,1.053
0.049,0.129,1.047
0.057,0.156,1.033
0.070,0.155,1.045
0.073,0.145,1.046
0.054,0.142,1.034
0.076,0.125,1.043
0.061,0.143,1.062
0.057,0.145,1.040
0.054,0.129,1.042
0.076,0.142,1.056
0.057,0.146,1.057
0.064,0.141,1.060
0.062,0.146,1.059
0.058,0.125,1.038
0.060,0.142,1.052
0.061,0.145,1.062
0.060,0.146,1.038
0.049,0.142,1.057
0.058,0.144,1.034
0.057,0.142,1.060
0.074,0.139,1.062
0.068,0.144,1.040
0.059,0.147,1.035
0.073,0.141,1.035
0.054,0.143,1.047
0.057,0.140,1.040
0.056,0.141,1.048
0.056,0.146,1.044
0.060,0.132,1.049
0.064,0.146,1.049
0.049,0.138,1.045
0.074,0.142,1.043
0.065,0.144,1.050
0.058,0.147,1.044
0.067,0.129,1.044
0.047,0.131,1.046
0.060,0.155,1.036
0.056,0.145,1.048
0.077,0.143,1.050
0.049,0.140,1.050
0.050,0.138,1.049
0.048,0.145,1.047
0.075,0.141,1.048
0.059,0.147,1.060
0.064,0.156,1.042
0.058,0.141,1.060
0.048,0.127,1.061
0.057,0.128,1.051
0.060,0.140,1.045
0.060,0.145,1.044
0.057,0.153,1.041
0.064,0.143,1.032
0.061,0.144,1.043
0.050,0.141,1.059
0.065,0.146,1.040
0.056,0.130,1.053
0.062,0.141,1.047
0.048,0.141,1.062
0.061,0.143,1.036
0.055,0.128,1.041
0.061,0.139,1.044
0.058,0.153,1.053
0.058,0.155,1.036
0.049,0.143,1.045
0.063,0.141,1.042
0.055,0.147,1.062
0.050,0.127,1.044
0.056,0.142,1.059
0.075,0.140,1.041
0.062,0.143,1.054
0.073,0.141,1.052
0.074,0.142,1.037
0.056,0.150,1.046
0.076,0.143,1.032
0.061,0.146,1.052
0.065,0.127,1.042
0.063,0.143,1.033
0.060,0.139,1.032
0.061,0.155,1.033
0.056,0.143,1.041
0.059,0.145,1.061
0.049,0.142,1.049
0.060,0.129,1.041
0.063,0.143,1.036
0.055,0.127,1.032
0.060,0.154,1.045
0.071,0.129,1.050
0.058,0.145,1.044
0.063,0.143,1.036
0.065,0.132,1.048
0.073,0.154,1.048
0.065,0.144,1.041
0.063,0.151,1.032
0.073,0.125,1.050
0.058,0.141,1.040
0.060,0.143,1.051
0.047,0.144,1.039
0.059,0.146,1.050
0.060,0.143,1.049
0.067,0.143,1.051
0.048,0.144,1.031
0.077,0.143,1.060
0.057,0.155,1.042
0.075,0.127,1.052
0.059,0.142,1.047
0.059,0.143,1.038
0.071,0.146,1.058
0.060,0.149,1.055
0.053,0.156,1.041
0.048,0.155,1.032
0.047,0.141,1.046
0.062,0.140,1.033
0.057,0.145,1.051
0.062,0.154,1.053
0.055,0.146,1.050
0.051,0.148,1.046
0.078,0.146,1.045
0.062,0.129,1.035
0.056,0.142,1.045
0.078,0.144,1.039
0.076,0.154,1.059
0.061,0.145,1.042
0.057,0.143,1.062
0.061,0.154,1.033
0.049,0.148,1.042
0.060,0.143,1.044
0.075,0.150,1.053
0.073,0.146,1.051
0.073,0.145,1.033
0.078,0.145,1.045
0.059,0.148,1.043
0.077,0.146,1.046
0.070,0.145,1.056
0.073,0.129,1.038
0.055,0.146,1.060
0.067,0.155,1.043
0.059,0.144,1.043
0.072,0.138,1.056
0.059,0.125,1.035
0.059,0.130,1.057
0.055,0.140,1.057
0.048,0.153,1.056
0.058,0.146,1.041
0.056,0.155,1.049
0.062,0.145,1.045
0.055,0.143,1.061
0.075,0.144,1.045
0.058,0.138,1.050
0.076,0.142,1.050
0.060,0.155,1.050
0.058,0.141,1.056
0.053,0.154,1.033
0.049,0.149,1.051
0.075,0.155,1.039
0.078,0.145,1.035
0.056,0.141,1.047
0.063,0.152,1.044
0.052,0.139,1.044
0.047,0.156,1.050
0.047,0.141,1.033
0.051,0.145,1.038
0.047,0.146,1.058
0.057,0.129,1.054
0.047,0.139,1.040
0.056,0.143,1.044
0.048,0.156,1.047
0.049,0.143,1.062
0.074,0.147,1.033
0.060,0.128,1.029
0.071,0.138,1.062
0.052,0.135,1.045
0.053,0.135,1.053
0.049,0.150,1.038
0.064,0.161,1.011
0.076,0.146,1.044
0.061,0.151,1.049
0.065,0.170,1.034
0.056,0.142,1.052
0.063,0.144,1.049
0.060,0.143,1.034
0.061,0.140,1.052
0.074,0.154,1.044
0.061,0.139,1.045
0.060,0.139,1.045
0.062,0.154,1.035
0.062,0.128,1.054
0.059,0.142,1.047
0.066,0.156,1.039
0.050,0.138,1.045
